GEOID,name,total_population_17,total_population_25_over_17,median_income_17,median_home_value_17,educational_attainment_17,white_alone_17,black_alone_17,native_alone_17,asian_alone_17,native_hawaiian_pacific_islander_17,some_other_race_alone,two_or_more,hispanic_or_latino_17,city,metro_area,state,county,tract,total_population_00,white_alone_00,black_alone_00,native_alone_00,asian_alone_00,native_hawaiian_pacific_islander_00,hispanic_or_latino_00,total_population_25_over_00,median_income_00,median_home_value_00,educational_attainment_00
36061023501,"Census Tract 235.01, New York County, New York",6820,4495.0,40145.0,277700.0,1526.0,1234.0,2590.0,0.0,111.0,0.0,0.0,127.0,2758.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 235.01,6254.994081,135.9444322,3926.7640530000003,18.22326568,34.35989094,1.0,2112.951456,3847.100876,24068.74148,303211.3084,540.837019
36061023600,"Census Tract 236, New York County, New York",7133,4626.0,38466.0,29100.0,1092.0,126.0,4965.0,28.0,53.0,0.0,0.0,417.0,1544.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 236,5688.0,48.0,5069.0,18.0,15.0,0.0,529.0,3937.0,23047.0,38500.0,495.0
36061016900,"Census Tract 169, New York County, New York",8553,6859.0,114408.0,1354900.0,5687.0,6954.0,143.0,0.0,741.0,0.0,0.0,83.0,632.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 169,8641.0,6498.0,395.0,21.0,406.0,2.0,1275.0,7119.0,75000.0,442800.0,5115.0
36061017100,"Census Tract 171, New York County, New York",8942,7333.0,150159.0,2000001.0,5905.0,7376.0,244.0,0.0,323.0,0.0,19.0,301.0,679.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 171,9626.554702,7787.509201000001,482.10455010000004,12.05227503,445.41820020000006,1.0,828.4704753,7719.881901000001,72225.21125,630973.7472,5935.620526
36061017900,"Census Tract 179, New York County, New York",9115,7225.0,75411.0,1182000.0,5141.0,5635.0,230.0,601.0,695.0,0.0,0.0,133.0,2422.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 179,9497.0,6569.0,788.0,25.0,651.0,1.0,1376.0,7539.0,59637.0,508700.0,5095.0
36061018200,"Census Tract 182, New York County, New York",8147,4940.0,23860.0,,1126.0,518.0,2409.0,0.0,494.0,0.0,123.0,29.0,4574.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 182,6859.0,114.0,2196.0,16.0,67.0,0.0,4433.0,3927.0,16058.0,19600.0,288.0
36061018300,"Census Tract 183, New York County, New York",7454,6300.0,120617.0,1022100.0,5243.0,5511.0,302.0,20.0,555.0,0.0,0.0,116.0,950.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 183,9112.0,5605.0,739.0,17.0,729.0,1.0,1878.0,7396.0,53229.0,321100.0,4856.0
36061004100,"Census Tract 41, New York County, New York",8543,6514.0,80909.0,826000.0,3323.0,2824.0,82.0,41.0,4872.0,0.0,50.0,216.0,458.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 41,8957.0,1724.0,75.0,24.0,6825.0,2.0,267.0,6294.0,20950.0,188200.0,1040.0
36061022600,"Census Tract 226, New York County, New York",4731,3431.0,41898.0,990000.0,1335.0,634.0,2973.0,4.0,104.0,0.0,11.0,160.0,845.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 226,3601.0,73.0,3154.0,23.0,28.0,2.0,316.0,2724.0,17766.0,186200.0,283.0
36061026500,"Census Tract 265, New York County, New York",8178,6539.0,73973.0,467300.0,3074.0,2447.0,463.0,0.0,175.0,0.0,0.0,94.0,4999.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 265,8119.999997,1478.327433,342.3451309,20.0,157.62831830000002,2.0,6016.761061,5506.486725,29520.663480000003,92442.22548,1264.398228
36061003800,"Census Tract 38, New York County, New York",8418,7053.0,59427.0,813300.0,4871.0,5581.0,506.0,4.0,1001.0,0.0,0.0,100.0,1226.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 38,9162.0,6045.0,386.0,40.0,1547.0,0.0,948.0,7405.0,40886.0,372700.0,4260.0
36061005800,"Census Tract 58, New York County, New York",3355,2992.0,183988.0,2000001.0,2666.0,2355.0,0.0,0.0,694.0,0.0,0.0,134.0,172.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 58,659.0,544.0,18.0,2.0,63.0,0.0,27.0,495.0,68523.0,775000.0,380.0
36061008800,"Census Tract 88, New York County, New York",7047,5943.0,103667.0,545100.0,4983.0,4638.0,97.0,0.0,1535.0,0.0,92.0,255.0,430.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 88,7345.0,5121.0,233.0,12.0,1486.0,1.0,431.0,6336.0,61358.0,214900.0,4597.0
36061012000,"Census Tract 120, New York County, New York",3335,2800.0,187292.0,1735300.0,2465.0,3038.0,86.0,0.0,31.0,0.0,0.0,0.0,180.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 120,3965.0,3580.0,75.0,2.0,143.0,1.0,138.0,3389.0,115430.0,767300.0,2534.0
36061015500,"Census Tract 155, New York County, New York",9882,8288.0,109827.0,812600.0,6996.0,8265.0,109.0,0.0,1061.0,0.0,178.0,176.0,93.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 155,6518.46955,5607.535545000001,198.553833,13.666260300000001,385.42832569999996,0.037014462000000005,290.5459061,5794.737961,70319.10458,290501.2672,4222.570122
36061016600,"Census Tract 166, New York County, New York",7024,4883.0,40593.0,,1702.0,1842.0,957.0,36.0,290.0,0.0,27.0,75.0,3833.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 166,7327.0,518.0,1365.0,20.0,258.0,0.0,5048.0,4288.0,26670.0,119700.0,536.0
36061016700,"Census Tract 167, New York County, New York",6400,4973.0,165753.0,1346900.0,4303.0,5241.0,22.0,0.0,501.0,0.0,0.0,193.0,443.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 167,6940.445298000001,5923.431975,160.1013323,10.05066615,381.4053292,2.0,439.4559954,5602.8239810000005,93322.91092000001,548971.0165,4539.570651
36061018100,"Census Tract 181, New York County, New York",9579,8027.0,95478.0,1009900.0,5830.0,5694.0,1077.0,0.0,779.0,0.0,256.0,56.0,1717.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 181,9082.0,5137.0,1721.0,36.0,539.0,4.0,1546.0,7292.0,53222.0,309500.0,4565.0
36061020901,"Census Tract 209.01, New York County, New York",3766,2495.0,23875.0,53800.0,437.0,203.0,1395.0,0.0,119.0,0.0,0.0,91.0,1958.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 209.01,3448.0,63.0,2009.0,12.0,71.0,0.0,1291.0,2065.0,14310.0,96700.0,266.0
36061022302,"Census Tract 223.02, New York County, New York",3405,2257.0,26007.0,,763.0,376.0,697.0,92.0,401.0,0.0,11.0,105.0,1785.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 223.02,3997.0,55.0,1242.0,10.0,8.0,0.0,2673.0,2439.0,17400.0,583300.0,215.0
36061025300,"Census Tract 253, New York County, New York",13415,9421.0,50609.0,609400.0,2868.0,2031.0,527.0,15.0,436.0,0.0,0.0,67.0,10354.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 253,12753.0,655.0,614.0,44.0,361.0,2.0,11023.0,7780.0,26899.0,134100.0,710.0
36061006600,"Census Tract 66, New York County, New York",10946,8375.0,68500.0,668000.0,4976.0,5671.0,166.0,33.0,1291.0,0.0,0.0,314.0,3504.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 66,11841.0,6520.0,1317.0,34.0,1568.0,3.0,2309.0,9147.0,44914.0,220900.0,4779.0
36061006800,"Census Tract 68, New York County, New York",7684,5064.0,124070.0,692500.0,3987.0,5137.0,500.0,6.0,1247.0,0.0,0.0,27.0,767.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 68,6753.0,4970.0,480.0,12.0,696.0,4.0,522.0,5508.0,52442.0,230800.0,4011.0
36061008200,"Census Tract 82, New York County, New York",3321,2936.0,131769.0,872300.0,2414.0,1979.0,62.0,0.0,952.0,0.0,93.0,58.0,177.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 82,2764.0,2305.0,53.0,3.0,254.0,0.0,140.0,2399.0,62136.0,296900.0,1758.0
36061008400,"Census Tract 84, New York County, New York",1951,1508.0,133142.0,1081500.0,1291.0,923.0,65.0,0.0,749.0,0.0,15.0,104.0,95.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 84,1041.0,506.0,45.0,3.0,430.0,0.0,50.0,955.0,70694.0,232700.0,700.0
36061008900,"Census Tract 89, New York County, New York",5255,3923.0,102314.0,1145200.0,2742.0,3362.0,543.0,0.0,390.0,0.0,191.0,86.0,683.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 89,5320.0,3535.0,412.0,18.0,336.0,2.0,966.0,4524.0,55198.0,236700.0,2883.0
36061009900,"Census Tract 99, New York County, New York",5733,4877.0,126842.0,975000.0,3942.0,3332.0,289.0,8.0,1323.0,0.0,21.0,164.0,596.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 99,1155.0,499.0,315.0,4.0,52.0,0.0,274.0,1012.0,60476.0,1000001.0,353.0
36061000600,"Census Tract 6, New York County, New York",10890,8752.0,19778.0,602400.0,1607.0,459.0,453.0,135.0,6569.0,0.0,0.0,76.0,3198.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 6,12276.0,462.0,884.0,36.0,8038.0,2.0,2813.0,8461.0,19002.0,159900.0,856.0
36061000800,"Census Tract 8, New York County, New York",9363,7569.0,32313.0,534300.0,1732.0,755.0,78.0,87.0,7822.0,5.0,70.0,146.0,400.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 8,10917.0,995.0,102.0,31.0,9491.0,0.0,278.0,7802.0,25148.0,175000.0,752.0
36061002400,"Census Tract 24, New York County, New York",4275,3099.0,14300.0,,248.0,79.0,756.0,0.0,440.0,0.0,325.0,127.0,2548.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 24,5079.435899,110.9876709,923.8973999,17.998001100000003,325.96380619999996,0.999888957,3686.5905759999996,2882.679932,16396.0,221399.9921,120.9865646
36061002500,"Census Tract 25, New York County, New York",5171,3975.0,17500.0,,262.0,22.0,1190.0,0.0,2306.0,0.0,0.0,55.0,1598.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 25,5209.0,147.0,790.0,10.0,2079.0,0.0,2177.0,3476.0,13611.0,416700.0,196.0
36061002900,"Census Tract 29, New York County, New York",6869,5844.0,28861.0,756400.0,1537.0,534.0,630.0,11.0,4793.0,0.0,0.0,230.0,671.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 29,7422.0,519.0,792.0,17.0,5339.0,0.0,736.0,5856.0,20344.0,150800.0,716.0
36061005400,"Census Tract 54, New York County, New York",4570,3828.0,150000.0,941900.0,3196.0,3345.0,133.0,0.0,682.0,0.0,24.0,196.0,190.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 54,3955.0,3170.0,186.0,5.0,363.0,3.0,206.0,3377.0,81696.0,328000.0,2835.0
36061007100,"Census Tract 71, New York County, New York",6000,5184.0,143462.0,991700.0,4123.0,4727.0,162.0,0.0,731.0,4.0,13.0,125.0,238.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 71,5620.0,4740.0,149.0,16.0,378.0,0.0,282.0,4917.0,75502.0,361800.0,3663.0
36061007900,"Census Tract 79, New York County, New York",4550,3678.0,110543.0,1260600.0,3079.0,4084.0,18.0,15.0,156.0,0.0,14.0,17.0,246.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 79,4598.645007,3860.4300049999997,175.2150024,19.0,260.0,0.0,256.0,3991.0,67112.0,382200.0,3061.0
36061009400,"Census Tract 94, New York County, New York",56,46.0,,,33.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 94,51.0,30.0,3.0,0.0,4.0,0.0,3.0,41.0,15947.0,,0.0
36061010800,"Census Tract 108, New York County, New York",9084,7590.0,144881.0,785600.0,6725.0,7197.0,71.0,0.0,1261.0,0.0,0.0,103.0,452.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 108,8079.0,6873.0,97.0,8.0,655.0,1.0,385.0,7113.0,71262.0,299800.0,5260.0
36061011000,"Census Tract 110, New York County, New York",7460,6042.0,114597.0,874400.0,4800.0,5803.0,250.0,0.0,803.0,0.0,0.0,114.0,490.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 110,6732.0,5700.0,92.0,5.0,505.0,0.0,372.0,5922.0,68417.0,373100.0,4172.0
36061011201,"Census Tract 112.01, New York County, New York",804,749.0,135769.0,2000001.0,548.0,658.0,7.0,6.0,76.0,0.0,0.0,6.0,51.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 112.01,1041.0,858.0,42.0,2.0,84.0,0.0,48.0,940.0,78354.0,546900.0,633.0
36061011600,"Census Tract 116, New York County, New York",3490,2599.0,84038.0,610800.0,2100.0,2478.0,166.0,27.0,554.0,0.0,0.0,105.0,160.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 116,3860.0,2749.0,127.0,3.0,607.0,2.0,315.0,3278.0,49146.0,189900.0,2383.0
36061012400,"Census Tract 124, New York County, New York",10194,8008.0,125466.0,958000.0,6764.0,7406.0,229.0,3.0,1022.0,16.0,12.0,235.0,1274.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 124,10714.0,8376.0,275.0,15.0,1314.0,0.0,637.0,8882.0,67653.0,334900.0,6581.0
36061011500,"Census Tract 115, New York County, New York",3569,2716.0,122143.0,1183300.0,1999.0,1381.0,318.0,15.0,1029.0,0.0,5.0,73.0,748.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 115,1467.0,526.0,350.0,15.0,179.0,0.0,387.0,980.0,44519.0,684500.0,415.0
36061011700,"Census Tract 117, New York County, New York",3942,3389.0,124964.0,,2560.0,1922.0,204.0,0.0,884.0,0.0,0.0,39.0,893.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 117,340.0,22.0,178.0,0.0,2.0,0.0,138.0,133.0,16607.0,1000001.0,38.0
36061013000,"Census Tract 130, New York County, New York",3399,2838.0,190208.0,2000001.0,2342.0,2972.0,9.0,0.0,185.0,0.0,20.0,74.0,139.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 130,4622.0,4180.0,69.0,4.0,168.0,2.0,181.0,3957.0,171146.0,1000001.0,3072.0
36061013500,"Census Tract 135, New York County, New York",7924,6600.0,64654.0,,3524.0,3329.0,809.0,15.0,973.0,0.0,0.0,111.0,2702.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 135,3505.0,1014.0,450.0,9.0,245.0,1.0,1744.0,2515.0,25229.0,59700.0,489.0
36061014401,"Census Tract 144.01, New York County, New York",5346,4435.0,103646.0,829000.0,3464.0,4538.0,21.0,0.0,398.0,0.0,0.0,102.0,287.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 144.01,4887.0,4272.0,85.0,8.0,269.0,0.0,234.0,3993.0,84046.0,353500.0,3109.0
36061014602,"Census Tract 146.02, New York County, New York",7330,6139.0,95227.0,660000.0,5465.0,5878.0,24.0,0.0,575.0,0.0,27.0,43.0,783.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 146.02,8257.0,6903.0,189.0,8.0,635.0,1.0,444.0,6807.0,70370.0,236000.0,5126.0
36061014802,"Census Tract 148.02, New York County, New York",7000,5353.0,124250.0,1737900.0,4539.0,5267.0,0.0,0.0,714.0,0.0,15.0,362.0,642.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 148.02,6947.0,6055.0,87.0,3.0,421.0,0.0,331.0,5452.0,89713.0,790500.0,4410.0
36061015802,"Census Tract 158.02, New York County, New York",4956,3295.0,96471.0,,2674.0,2637.0,435.0,7.0,1105.0,0.0,12.0,189.0,578.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 158.02,3190.0,1706.0,421.0,6.0,351.0,0.0,637.0,2647.0,51648.0,1000001.0,1445.0
36061016002,"Census Tract 160.02, New York County, New York",3625,2603.0,118317.0,1242700.0,2144.0,2517.0,101.0,1.0,516.0,0.0,61.0,84.0,346.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 160.02,3164.0,1981.0,163.0,2.0,420.0,1.0,544.0,2263.0,58619.0,667100.0,1411.0
36061009600,"Census Tract 96, New York County, New York",124,124.0,126563.0,,110.0,85.0,0.0,14.0,21.0,0.0,0.0,0.0,4.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 96,210.0,101.0,9.0,0.0,81.0,0.0,15.0,168.0,60083.0,1000001.0,121.0
36061010000,"Census Tract 100, New York County, New York",1771,1550.0,106705.0,651800.0,1345.0,1350.0,29.0,7.0,215.0,0.0,0.0,22.0,148.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 100,1822.0,1480.0,20.0,3.0,192.0,1.0,117.0,1529.0,73906.0,312500.0,1118.0
36061010200,"Census Tract 102, New York County, New York",126,104.0,167500.0,,87.0,81.0,0.0,22.0,7.0,0.0,0.0,5.0,11.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 102,269.0,241.0,1.0,0.0,7.0,0.0,20.0,224.0,174119.0,1000001.0,188.0
36061010602,"Census Tract 106.02, New York County, New York",4655,3744.0,134943.0,696200.0,3203.0,3559.0,220.0,0.0,423.0,0.0,17.0,29.0,407.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 106.02,3949.0,3061.0,79.0,6.0,569.0,1.0,211.0,3184.0,76416.0,359700.0,2693.0
36061011401,"Census Tract 114.01, New York County, New York",1224,1039.0,233646.0,2000001.0,837.0,1058.0,7.0,0.0,92.0,0.0,0.0,13.0,54.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 114.01,1484.0,1332.0,8.0,0.0,48.0,0.0,86.0,1326.0,108107.0,1000001.0,923.0
36061012800,"Census Tract 128, New York County, New York",5950,4613.0,165049.0,2000001.0,3804.0,4933.0,10.0,0.0,130.0,0.0,21.0,175.0,681.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 128,6639.0,6108.0,54.0,0.0,247.0,0.0,203.0,5343.0,109336.0,657300.0,4149.0
36061015300,"Census Tract 153, New York County, New York",9724,7601.0,155000.0,1297600.0,6278.0,7409.0,61.0,21.0,1102.0,0.0,71.0,238.0,822.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 153,9040.0,7664.0,200.0,22.0,642.0,1.0,453.0,7840.0,94583.0,441600.0,6255.0
36061017000,"Census Tract 170, New York County, New York",7601,6038.0,31079.0,829900.0,1620.0,476.0,1293.0,18.0,1245.0,84.0,87.0,94.0,4322.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 170,8157.0,483.0,2172.0,35.0,669.0,2.0,4712.0,5361.0,27168.0,81900.0,803.0
36061000900,"Census Tract 9, New York County, New York",1736,1425.0,180547.0,1140600.0,1236.0,1175.0,45.0,0.0,280.0,10.0,0.0,86.0,140.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 9,1118.015233,792.6202989,72.78685093,1.033769798,142.6290176,1.989226341,75.08932364,916.0697999,105206.0288,170300.0013,736.8438132
36061019100,"Census Tract 191, New York County, New York",9834,8032.0,101667.0,922800.0,5699.0,5688.0,826.0,29.0,1433.0,0.0,43.0,343.0,1501.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 191,9077.0,5667.0,1101.0,17.0,543.0,3.0,1631.0,7057.0,56836.0,281500.0,4624.0
36061019701,"Census Tract 197.01, New York County, New York",593,449.0,69375.0,,327.0,229.0,23.0,0.0,183.0,0.0,0.0,11.0,147.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 197.01,23.0,13.0,3.0,1.0,1.0,0.0,5.0,20.0,14688.0,,17.0
36061020600,"Census Tract 206, New York County, New York",3411,2328.0,38021.0,,637.0,437.0,2017.0,18.0,124.0,0.0,0.0,44.0,789.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 206,2310.0,84.0,1849.0,8.0,11.0,0.0,348.0,1583.0,25714.0,260700.0,342.0
36061021800,"Census Tract 218, New York County, New York",7337,4952.0,47059.0,681700.0,1919.0,1383.0,4380.0,0.0,124.0,0.0,0.0,173.0,1277.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 218,5018.0,104.0,3986.0,19.0,26.0,0.0,872.0,3255.0,22246.0,392300.0,497.0
36061022000,"Census Tract 220, New York County, New York",6265,4823.0,62000.0,,2115.0,945.0,3651.0,0.0,480.0,0.0,0.0,55.0,1134.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 220,5068.0,145.0,4048.0,25.0,54.0,0.0,759.0,3155.0,21123.0,376700.0,638.0
36061022301,"Census Tract 223.01, New York County, New York",8316,5444.0,42146.0,489400.0,1576.0,1152.0,594.0,27.0,197.0,0.0,0.0,198.0,6175.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 223.01,8410.0,192.0,429.0,28.0,145.0,0.0,7567.0,4984.0,26771.0,171100.0,433.0
36061023300,"Census Tract 233, New York County, New York",7265,5160.0,52511.0,,2151.0,1490.0,1615.0,0.0,364.0,0.0,0.0,299.0,3497.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 233,6084.896239,216.01710759999997,2724.592473,30.12767041,101.3659885,0.0,2959.563192,3815.537828,23753.47782,308894.6863,626.4853172
36061023400,"Census Tract 234, New York County, New York",5328,3755.0,34409.0,539800.0,1335.0,490.0,3178.0,83.0,109.0,0.0,0.0,108.0,1360.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 234,3530.0,38.0,2913.0,7.0,19.0,0.0,532.0,2078.0,20257.0,,191.0
36061024700,"Census Tract 247, New York County, New York",7444,5759.0,44671.0,490600.0,1879.0,1327.0,623.0,28.0,311.0,0.0,0.0,263.0,4920.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 247,7758.663938,508.63651600000003,1038.390905,31.0,130.141448,1.0,5999.471493,5055.098145,30131.58465,162220.214,933.9901361
36061024900,"Census Tract 249, New York County, New York",1200,843.0,41786.0,304500.0,221.0,126.0,244.0,0.0,35.0,0.0,0.0,39.0,756.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 249,1150.0,22.0,261.0,0.0,6.0,0.0,855.0,757.0,20197.0,350000.0,46.0
36061026100,"Census Tract 261, New York County, New York",13814,9456.0,36000.0,512800.0,1299.0,424.0,726.0,502.0,44.0,0.0,86.0,110.0,12424.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 261,13080.0,201.0,798.0,30.0,44.0,1.0,11944.0,7690.0,25712.0,166700.0,478.0
36061026300,"Census Tract 263, New York County, New York",9255,6806.0,30961.0,,1693.0,900.0,514.0,70.0,112.0,0.0,29.0,20.0,7680.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 263,9811.0,535.0,562.0,39.0,121.0,0.0,8458.0,5721.0,30297.0,97700.0,528.0
36061027500,"Census Tract 275, New York County, New York",3579,2769.0,92946.0,616200.0,1897.0,2127.0,183.0,17.0,101.0,0.0,12.0,157.0,999.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 275,2718.0,1794.0,187.0,9.0,138.0,0.0,567.0,2201.0,55865.0,191100.0,1422.0
36061028500,"Census Tract 285, New York County, New York",7675,5109.0,43553.0,,1545.0,736.0,383.0,27.0,128.0,0.0,103.0,107.0,6218.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 285,8391.0,389.0,226.0,19.0,155.0,0.0,7547.0,4966.0,21023.0,9999.0,524.0
36061005900,"Census Tract 59, New York County, New York",5634,4304.0,123859.0,1139700.0,3653.0,4630.0,135.0,39.0,495.0,0.0,0.0,73.0,296.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 59,5581.0,4718.0,139.0,11.0,460.0,0.0,190.0,4031.0,72480.0,418100.0,3204.0
36061006700,"Census Tract 67, New York County, New York",5277,4671.0,99671.0,950500.0,3867.0,4517.0,75.0,16.0,292.0,0.0,60.0,141.0,192.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 67,5645.0,4728.0,118.0,18.0,376.0,3.0,341.0,4884.0,57567.0,381300.0,3563.0
36061006900,"Census Tract 69, New York County, New York",2568,1865.0,198636.0,1239700.0,1623.0,1911.0,53.0,0.0,293.0,0.0,22.0,128.0,161.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 69,2341.0,1964.0,82.0,10.0,142.0,0.0,136.0,1735.0,128295.0,552100.0,1412.0
36061007000,"Census Tract 70, New York County, New York",8574,7042.0,102939.0,864800.0,5753.0,5254.0,473.0,0.0,1931.0,0.0,227.0,215.0,474.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 70,7763.0,6022.0,256.0,12.0,864.0,1.0,537.0,6352.0,67850.0,304600.0,4642.0
36061007300,"Census Tract 73, New York County, New York",6019,5440.0,106522.0,683500.0,4824.0,5107.0,97.0,0.0,221.0,0.0,37.0,28.0,529.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 73,6699.0,5679.0,219.0,18.0,360.0,1.0,371.0,6082.0,58202.0,399600.0,4326.0
36061007600,"Census Tract 76, New York County, New York",2055,1529.0,89583.0,1433300.0,1276.0,857.0,81.0,12.0,996.0,0.0,8.0,14.0,87.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 76,2493.0,1069.0,98.0,19.0,1169.0,0.0,126.0,2057.0,41276.0,631300.0,1232.0
36061008100,"Census Tract 81, New York County, New York",8045,6956.0,125625.0,1095400.0,5806.0,6045.0,291.0,0.0,782.0,0.0,0.0,158.0,769.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 81,7359.0,5466.0,282.0,26.0,554.0,2.0,950.0,6432.0,61525.0,332200.0,4551.0
36061009100,"Census Tract 91, New York County, New York",6662,5441.0,116653.0,1302800.0,4256.0,4457.0,302.0,0.0,1325.0,0.0,0.0,180.0,398.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 91,4553.0,3242.0,257.0,21.0,503.0,1.0,497.0,4058.0,58381.0,376000.0,2778.0
36061009300,"Census Tract 93, New York County, New York",9916,7668.0,75862.0,510000.0,5444.0,5384.0,1698.0,0.0,1101.0,0.0,80.0,66.0,1587.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 93,8714.0,5876.0,612.0,22.0,413.0,1.0,1734.0,7375.0,51710.0,206000.0,4053.0
36061017700,"Census Tract 177, New York County, New York",9513,7360.0,82176.0,960100.0,5003.0,4349.0,979.0,0.0,657.0,0.0,49.0,543.0,2936.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 177,9618.0,4754.0,1653.0,26.0,268.0,1.0,2833.0,7301.0,46154.0,441900.0,4087.0
36061015601,"Census Tract 156.01, New York County, New York",5557,4736.0,89057.0,2000001.0,3404.0,3736.0,251.0,0.0,915.0,0.0,0.0,34.0,621.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 156.01,5486.0,3487.0,475.0,18.0,649.0,0.0,757.0,3977.0,53153.0,368800.0,2741.0
36061016001,"Census Tract 160.01, New York County, New York",4011,3161.0,250001.0,2000001.0,2858.0,3361.0,11.0,0.0,281.0,0.0,0.0,91.0,267.0,New York City,New York-Newark-Jersey City,NY,New York County,Census Tract 160.01,4172.0,3827.0,43.0,4.0,145.0,1.0,136.0,3015.0,152728.0,919600.0,2476.0
