GEOID,name,total_population_17,white_alone_17,black_alone_17,native_alone_17,asian_alone_17,native_hawaiian_pacific_islander_17,hispanic_or_latino_17,city,gentrified,pct_white_alone_change,pct_black_alone_change,pct_native_alone_change,pct_asian_alone_change,pct_hispanic_or_latino_change,pct_native_hawaiian_pacific_islander_change,INTPTLAT,INTPTLON
24510170100,"Census Tract 1701, Baltimore city, Maryland",1661,515.0,1065.0,52.0,14.0,0.0,19.0,Baltimore,False,15.798,-15.823,2.894,-0.991,-1.578,0.0,+39.2971188,-076.6227994
24510170200,"Census Tract 1702, Baltimore city, Maryland",3033,223.0,2641.0,0.0,113.0,0.0,8.0,Baltimore,False,-1.25,-2.157,-0.257,2.726,-0.508,-0.002,+39.3011752,-076.6257103
24510170300,"Census Tract 1703, Baltimore city, Maryland",1630,34.0,1524.0,9.0,42.0,0.0,10.0,Baltimore,True,1.626,-5.124,0.486,2.446,-0.109,0.0,+39.2974131,-076.6305876
24510180100,"Census Tract 1801, Baltimore city, Maryland",2253,4.0,2231.0,0.0,0.0,0.0,13.0,Baltimore,False,-0.677,1.187,-0.05,-0.956,0.275,0.0,+39.2917118,-076.6307804
24510180200,"Census Tract 1802, Baltimore city, Maryland",930,68.0,796.0,0.0,13.0,0.0,33.0,Baltimore,False,3.142,-9.452,-0.157,1.162,3.155,-0.079,+39.2914657,-076.6361389
24510180300,"Census Tract 1803, Baltimore city, Maryland",1651,609.0,917.0,0.0,41.0,0.0,20.0,Baltimore,True,3.205,-5.598,-0.475,-0.747,-0.024,0.0,+39.2873082,-076.6329977
24510190100,"Census Tract 1901, Baltimore city, Maryland",2057,51.0,1750.0,0.0,35.0,0.0,203.0,Baltimore,False,0.557,-10.61,-0.118,0.8,8.535,-0.039,+39.2912223,-076.6418544
24510190200,"Census Tract 1902, Baltimore city, Maryland",1877,397.0,994.0,0.0,88.0,0.0,226.0,Baltimore,False,-28.612,6.296,-0.517,3.051,11.006,0.0,+39.2849727,-076.6401704
24510190300,"Census Tract 1903, Baltimore city, Maryland",2442,527.0,1518.0,0.0,118.0,0.0,268.0,Baltimore,False,-14.369,4.312,-0.917,1.42,9.288,0.0,+39.2839729,-076.6444254
24510200100,"Census Tract 2001, Baltimore city, Maryland",1745,27.0,1716.0,0.0,0.0,0.0,2.0,Baltimore,False,1.123,-0.202,-0.377,-0.471,-0.073,0.0,+39.2909656,-076.6478189
24510200200,"Census Tract 2002, Baltimore city, Maryland",2618,67.0,2494.0,0.0,0.0,0.0,0.0,Baltimore,False,1.451,-2.812,-0.175,-0.175,-0.437,0.0,+39.2908648,-076.6588372
24510200300,"Census Tract 2003, Baltimore city, Maryland",1612,237.0,1061.0,81.0,25.0,0.0,114.0,Baltimore,False,-21.754,8.064,4.274,-1.542,5.525,0.0,+39.2840961,-076.6482091
24510200400,"Census Tract 2004, Baltimore city, Maryland",1549,84.0,1368.0,15.0,50.0,0.0,25.0,Baltimore,False,0.902,-6.624,0.968,3.228,1.172,0.0,+39.2856222,-076.6558429
24510200500,"Census Tract 2005, Baltimore city, Maryland",2943,763.0,1491.0,93.0,168.0,0.0,296.0,Baltimore,False,-31.412,13.575,2.506,3.546,7.612,-0.028,+39.2804960,-076.6538423
24510200600,"Census Tract 2006, Baltimore city, Maryland",2299,612.0,1534.0,0.0,0.0,0.0,77.0,Baltimore,False,-8.928,5.09,-0.87,-0.417,2.062,-0.035,+39.2840120,-076.6637324
24510200701,"Census Tract 2007.01, Baltimore city, Maryland",5483,61.0,5314.0,0.0,0.0,0.0,108.0,Baltimore,False,0.44,-1.287,-0.143,-0.245,1.317,0.0,+39.2900137,-076.6807033
24510200702,"Census Tract 2007.02, Baltimore city, Maryland",1100,28.0,1062.0,0.0,0.0,0.0,0.0,Baltimore,False,0.222,0.48,-0.839,-0.194,-0.581,0.0,+39.2847467,-076.6755998
24510200800,"Census Tract 2008, Baltimore city, Maryland",2075,207.0,1807.0,0.0,0.0,0.0,30.0,Baltimore,False,-8.864,9.004,-0.44,-1.36,0.286,-0.04,+39.2801762,-076.6793608
24510210100,"Census Tract 2101, Baltimore city, Maryland",2378,701.0,1530.0,0.0,64.0,0.0,51.0,Baltimore,True,-8.989,7.583,-0.856,0.529,0.478,0.0,+39.2766193,-076.6265676
24510210200,"Census Tract 2102, Baltimore city, Maryland",3025,1122.0,1585.0,0.0,73.0,0.0,92.0,Baltimore,True,-17.606,14.994,-0.546,-3.964,2.265,0.0,+39.2764860,-076.6396677
24510220100,"Census Tract 2201, Baltimore city, Maryland",4308,2892.0,639.0,31.0,244.0,0.0,270.0,Baltimore,False,-5.228,-6.218,0.374,2.382,3.848,-0.025,+39.2827739,-076.6139104
24510230100,"Census Tract 2301, Baltimore city, Maryland",1822,1044.0,641.0,0.0,41.0,0.0,72.0,Baltimore,True,1.385,-4.195,-1.177,0.661,2.481,0.0,+39.2758115,-076.6170686
24510230200,"Census Tract 2302, Baltimore city, Maryland",2166,1622.0,289.0,0.0,87.0,0.0,106.0,Baltimore,False,-12.061,5.801,-0.953,1.738,2.822,0.0,+39.2740126,-076.6134847
24510230300,"Census Tract 2303, Baltimore city, Maryland",1306,1164.0,57.0,0.0,31.0,0.0,43.0,Baltimore,True,-3.863,0.486,-0.447,1.255,1.875,0.0,+39.2643329,-076.6193615
24510240100,"Census Tract 2401, Baltimore city, Maryland",3091,2806.0,93.0,34.0,73.0,0.0,102.0,Baltimore,True,-5.848,2.213,0.538,1.659,2.223,0.0,+39.2651243,-076.5874565
24510240200,"Census Tract 2402, Baltimore city, Maryland",3218,2559.0,260.0,0.0,188.0,0.0,109.0,Baltimore,False,-14.418,6.143,-0.149,3.557,2.095,0.0,+39.2736267,-076.6002800
24510240300,"Census Tract 2403, Baltimore city, Maryland",2075,1656.0,58.0,0.0,150.0,13.0,157.0,Baltimore,False,-8.022,-4.824,-0.335,4.306,6.847,0.627,+39.2758588,-076.6105163
24510240400,"Census Tract 2404, Baltimore city, Maryland",2877,2579.0,17.0,0.0,98.0,0.0,144.0,Baltimore,True,-4.163,-1.986,-0.457,2.034,3.384,0.0,+39.2645268,-076.6055985
24510250101,"Census Tract 2501.01, Baltimore city, Maryland",4354,516.0,3532.0,15.0,13.0,0.0,12.0,Baltimore,False,-0.601,-3.708,0.182,-0.789,-0.784,0.0,+39.2771141,-076.7003721
24510250102,"Census Tract 2501.02, Baltimore city, Maryland",3250,84.0,3113.0,0.0,19.0,0.0,18.0,Baltimore,False,-9.319,10.15,-0.185,-0.461,-0.246,0.0,+39.2773395,-076.6901916
24510250103,"Census Tract 2501.03, Baltimore city, Maryland",3417,2004.0,994.0,0.0,29.0,0.0,257.0,Baltimore,False,-24.762,16.569,-0.506,-0.668,5.908,-0.024,+39.2687004,-076.6776588
24510250203,"Census Tract 2502.03, Baltimore city, Maryland",1938,198.0,1499.0,0.0,59.0,0.0,145.0,Baltimore,False,7.883,-19.34,-0.054,2.664,7.048,0.0,+39.2451631,-076.6164269
24510250204,"Census Tract 2502.04, Baltimore city, Maryland",4037,88.0,3736.0,0.0,0.0,0.0,204.0,Baltimore,False,1.108,-4.818,-0.082,-0.467,4.036,0.0,+39.2471578,-076.6271723
24510250205,"Census Tract 2502.05, Baltimore city, Maryland",4397,1307.0,2402.0,0.0,250.0,0.0,377.0,Baltimore,False,-11.818,1.389,-0.572,4.152,5.896,0.0,+39.2506457,-076.6403025
24510250206,"Census Tract 2502.06, Baltimore city, Maryland",2021,1554.0,153.0,42.0,28.0,0.0,216.0,Baltimore,False,-16.338,4.226,1.409,-0.229,9.625,0.0,+39.2660587,-076.6622617
24510250207,"Census Tract 2502.07, Baltimore city, Maryland",2093,66.0,1822.0,0.0,16.0,0.0,120.0,Baltimore,False,1.687,-10.108,-0.366,0.535,5.046,0.0,+39.2537970,-076.6279535
24510250301,"Census Tract 2503.01, Baltimore city, Maryland",2348,157.0,2064.0,0.0,0.0,0.0,127.0,Baltimore,False,-1.13,-2.745,-0.153,-0.429,4.612,0.0,+39.2623356,-076.6349462
24510250303,"Census Tract 2503.03, Baltimore city, Maryland",2224,1177.0,543.0,0.0,227.0,0.0,248.0,Baltimore,False,-38.836,20.422,-1.062,8.125,10.089,0.0,+39.2682540,-076.6482592
24510250401,"Census Tract 2504.01, Baltimore city, Maryland",3497,1537.0,1007.0,0.0,290.0,23.0,563.0,Baltimore,False,-34.924,16.758,-1.347,6.057,11.371,0.658,+39.2367295,-076.6066394
24510250402,"Census Tract 2504.02, Baltimore city, Maryland",4232,1128.0,2139.0,84.0,0.0,0.0,652.0,Baltimore,False,-33.97,16.193,0.639,-1.324,13.499,0.0,+39.2307268,-076.6015251
24510250500,"Census Tract 2505, Baltimore city, Maryland",5171,2454.0,1751.0,0.0,36.0,0.0,708.0,Baltimore,False,-21.836,8.554,-1.174,-1.274,11.703,-0.057,+39.2176239,-076.5823444
24510250600,"Census Tract 2506, Baltimore city, Maryland",0,0.0,0.0,0.0,0.0,0.0,0.0,Baltimore,False,,,,,,,+39.2368421,-076.5748320
24510260101,"Census Tract 2601.01, Baltimore city, Maryland",4725,1199.0,3051.0,0.0,98.0,0.0,331.0,Baltimore,False,-30.944,24.127,-0.302,1.125,5.517,0.0,+39.3438880,-076.5353622
24510260102,"Census Tract 2601.02, Baltimore city, Maryland",4742,505.0,3955.0,0.0,54.0,0.0,208.0,Baltimore,False,-20.699,18.121,-0.352,0.121,2.839,-0.078,+39.3349700,-076.5404207
24510260201,"Census Tract 2602.01, Baltimore city, Maryland",5259,654.0,4239.0,0.0,248.0,0.0,59.0,Baltimore,False,-14.818,10.252,-0.186,3.54,0.132,0.0,+39.3296442,-076.5501117
24510260202,"Census Tract 2602.02, Baltimore city, Maryland",5785,280.0,4861.0,0.0,436.0,0.0,173.0,Baltimore,False,-7.486,-1.161,-0.46,6.941,1.883,0.0,+39.3248936,-076.5578044
24510260203,"Census Tract 2602.03, Baltimore city, Maryland",3041,121.0,2869.0,15.0,0.0,0.0,12.0,Baltimore,False,-5.884,6.103,0.317,-0.351,-0.834,0.0,+39.3225998,-076.5437977
24510260301,"Census Tract 2603.01, Baltimore city, Maryland",4649,296.0,4132.0,0.0,50.0,0.0,7.0,Baltimore,False,-11.17,8.923,-0.155,-0.144,-0.737,0.0,+39.3221262,-076.5666573
24510260302,"Census Tract 2603.02, Baltimore city, Maryland",6557,304.0,5964.0,31.0,0.0,0.0,159.0,Baltimore,False,-13.898,10.925,0.319,-0.679,2.008,0.0,+39.3170682,-076.5644278
24510260303,"Census Tract 2603.03, Baltimore city, Maryland",947,226.0,615.0,22.0,0.0,0.0,65.0,Baltimore,False,6.983,-15.764,1.441,-0.824,6.276,-0.235,+39.3125926,-076.5604712
24510260401,"Census Tract 2604.01, Baltimore city, Maryland",3533,1794.0,163.0,195.0,18.0,0.0,1356.0,Baltimore,False,-40.084,2.587,4.385,-0.487,33.95,0.0,+39.3062321,-076.5527959
24510260402,"Census Tract 2604.02, Baltimore city, Maryland",2999,107.0,2729.0,0.0,0.0,0.0,0.0,Baltimore,False,-0.532,-2.653,-0.05,-0.25,-1.25,0.0,+39.3168618,-076.5412760
24510260403,"Census Tract 2604.03, Baltimore city, Maryland",1840,123.0,1685.0,0.0,0.0,0.0,0.0,Baltimore,False,3.219,-3.254,-0.114,-0.17,-1.364,0.0,+39.3148057,-076.5350451
24510260404,"Census Tract 2604.04, Baltimore city, Maryland",2277,490.0,691.0,28.0,131.0,0.0,800.0,Baltimore,False,-39.369,-1.249,-1.238,3.394,32.83,0.0,+39.3000661,-076.5528622
24510260501,"Census Tract 2605.01, Baltimore city, Maryland",5785,3016.0,599.0,7.0,195.0,0.0,1827.0,Baltimore,False,-30.641,3.118,-1.265,0.13,29.095,-0.02,+39.2883470,-076.5423935
24510260604,"Census Tract 2606.04, Baltimore city, Maryland",1435,185.0,1014.0,0.0,84.0,0.0,152.0,Baltimore,False,-14.146,4.414,-2.118,5.244,6.894,0.0,+39.2786758,-076.5388371
24510260605,"Census Tract 2606.05, Baltimore city, Maryland",4606,2307.0,773.0,33.0,37.0,0.0,1394.0,Baltimore,False,-25.383,1.529,-1.067,-1.293,26.072,0.0,+39.2583782,-076.5496645
24510260700,"Census Tract 2607, Baltimore city, Maryland",2691,1100.0,60.0,75.0,75.0,0.0,1161.0,Baltimore,True,-35.591,-3.896,1.256,0.898,35.028,0.0,+39.2864773,-076.5586488
24510260800,"Census Tract 2608, Baltimore city, Maryland",2704,1133.0,445.0,0.0,25.0,0.0,1051.0,Baltimore,True,-28.606,0.595,-2.475,-0.211,30.065,-0.041,+39.2901606,-076.5659569
24510260900,"Census Tract 2609, Baltimore city, Maryland",3110,2521.0,238.0,0.0,65.0,0.0,191.0,Baltimore,True,-9.007,3.833,-1.273,1.538,2.236,0.0,+39.2833026,-076.5656489
24510261000,"Census Tract 2610, Baltimore city, Maryland",3077,1426.0,855.0,0.0,0.0,0.0,732.0,Baltimore,True,1.447,-14.89,-1.425,-1.292,14.644,0.0,+39.2935829,-076.5708757
24510261100,"Census Tract 2611, Baltimore city, Maryland",1813,1573.0,122.0,0.0,49.0,0.0,44.0,Baltimore,True,-2.296,2.626,-2.157,0.809,0.323,0.0,+39.2829568,-076.5700550
24510270101,"Census Tract 2701.01, Baltimore city, Maryland",1568,633.0,758.0,0.0,4.0,0.0,67.0,Baltimore,False,-13.463,5.953,-0.611,-0.967,3.106,0.0,+39.3332755,-076.5684320
24510270102,"Census Tract 2701.02, Baltimore city, Maryland",3953,1106.0,2481.0,15.0,36.0,0.0,50.0,Baltimore,False,-23.359,17.523,-0.239,-0.144,0.133,0.0,+39.3384113,-076.5597082
24510270200,"Census Tract 2702, Baltimore city, Maryland",1772,845.0,736.0,22.0,7.0,0.0,62.0,Baltimore,False,-11.96,6.447,0.653,-1.02,0.67,0.0,+39.3406569,-076.5744298
24510270301,"Census Tract 2703.01, Baltimore city, Maryland",3089,1064.0,1768.0,0.0,24.0,4.0,167.0,Baltimore,False,-7.986,4.732,-0.754,-0.761,3.355,0.069,+39.3488225,-076.5722949
24510270302,"Census Tract 2703.02, Baltimore city, Maryland",1837,827.0,848.0,0.0,5.0,0.0,128.0,Baltimore,False,-18.009,13.917,-0.394,-1.079,4.548,0.0,+39.3448975,-076.5638561
24510270401,"Census Tract 2704.01, Baltimore city, Maryland",6211,1480.0,4168.0,0.0,92.0,0.0,138.0,Baltimore,False,-34.053,29.341,-0.281,-0.485,0.317,0.0,+39.3462013,-076.5467855
24510270402,"Census Tract 2704.02, Baltimore city, Maryland",3396,1214.0,1929.0,0.0,57.0,0.0,61.0,Baltimore,False,-34.186,30.344,-0.541,0.445,0.653,0.0,+39.3512325,-076.5540354
24510270501,"Census Tract 2705.01, Baltimore city, Maryland",3994,2028.0,1651.0,0.0,43.0,0.0,211.0,Baltimore,False,-33.992,29.347,-0.49,0.074,3.953,-0.023,+39.3656275,-076.5361691
24510270502,"Census Tract 2705.02, Baltimore city, Maryland",4259,1558.0,2455.0,11.0,66.0,12.0,28.0,Baltimore,False,-37.997,36.797,-0.366,-0.576,-0.776,0.259,+39.3570603,-076.5441945
24510270600,"Census Tract 2706, Baltimore city, Maryland",4882,1838.0,2890.0,0.0,0.0,0.0,39.0,Baltimore,False,-20.255,21.293,-0.599,-1.754,-0.805,0.0,+39.3583451,-076.5660286
24510270701,"Census Tract 2707.01, Baltimore city, Maryland",2654,59.0,2450.0,0.0,0.0,0.0,123.0,Baltimore,False,-1.876,-1.615,-0.19,-0.342,3.269,0.0,+39.3699901,-076.5664177
24510270702,"Census Tract 2707.02, Baltimore city, Maryland",1962,565.0,1291.0,0.0,0.0,0.0,32.0,Baltimore,False,-10.851,8.968,-0.796,-1.299,0.667,0.0,+39.3644166,-076.5628086
24510270703,"Census Tract 2707.03, Baltimore city, Maryland",2646,1521.0,946.0,0.0,54.0,0.0,120.0,Baltimore,False,-18.937,15.191,-0.431,0.567,3.636,0.0,+39.3686909,-076.5542537
24510270801,"Census Tract 2708.01, Baltimore city, Maryland",4184,525.0,3325.0,0.0,35.0,0.0,52.0,Baltimore,False,-11.367,7.149,-0.168,-1.202,-0.004,0.0,+39.3691987,-076.5912458
24510270802,"Census Tract 2708.02, Baltimore city, Maryland",5738,244.0,5212.0,0.0,33.0,0.0,247.0,Baltimore,False,-4.827,2.938,-0.132,-0.9,3.284,0.0,+39.3614244,-076.5928428
24510270803,"Census Tract 2708.03, Baltimore city, Maryland",7144,652.0,6314.0,0.0,89.0,0.0,47.0,Baltimore,False,-6.877,7.385,-0.163,-0.139,-0.467,0.0,+39.3642762,-076.5803260
24510270804,"Census Tract 2708.04, Baltimore city, Maryland",3172,1280.0,1474.0,0.0,70.0,0.0,332.0,Baltimore,False,-13.557,6.788,-0.326,-0.038,7.643,0.0,+39.3686599,-076.6045879
24510270805,"Census Tract 2708.05, Baltimore city, Maryland",5278,477.0,4342.0,13.0,84.0,0.0,170.0,Baltimore,False,-2.235,-3.91,0.061,0.686,2.057,0.0,+39.3596241,-076.6033509
24510270901,"Census Tract 2709.01, Baltimore city, Maryland",4259,95.0,3997.0,0.0,0.0,0.0,124.0,Baltimore,False,-0.258,-2.709,-0.093,-0.093,2.26,0.0,+39.3499700,-076.5949830
24510270902,"Census Tract 2709.02, Baltimore city, Maryland",5626,249.0,5102.0,17.0,44.0,0.0,86.0,Baltimore,False,-3.102,-0.88,0.05,0.581,1.177,0.0,+39.3509521,-076.5843196
